,open,high,low,close,volume,log_return,volatility,trend_slope,volume_zscore,price_dist_ma,regime_wf_viterbi,prob_crash,prob_sideways,prob_bull,regime_wf_forward
2022-04-07,43166.71,43908.58,42734.69,43452.18,13245.36612438,0.0065916583930389,0.0230506788251893,0.0046934474263936,-0.2334076101062157,0.0408718639295686,2,0.0008214855147640173,0.52208486439116,0.47709365009379845,1
2022-04-08,43444.71,44000.0,42112.0,42262.02,11929.52123708,-0.027772212682002,0.0236236314286504,0.0035158643763044,-0.4506628545769124,0.0115261751888403,1,0.0002960486971394112,0.8904054581391001,0.10929849316466594,1
2022-04-09,42261.9,42816.38,42118.96,42766.93,4805.71689778,0.0118763299950223,0.02364625264717,0.002680100443161,-1.7617781566220536,0.0222489903735954,1,1.1538233556596426e-05,0.9942387279752326,0.0057497337910956525,1
2022-04-10,42766.46,43443.32,41885.86,42165.96,5770.49368126,-0.014151879912263,0.0232996148066509,0.0022506077801058,-1.5220725544186355,0.006890614195022,1,5.046340628979213e-07,0.9985928490217522,0.0014066463438679828,1
2022-04-11,42165.96,42424.14,39204.59,39535.87,17229.3729009,-0.0644048993673568,0.0273122526054122,0.0034730700177347,0.5730830394900219,-0.0564307124240278,2,0.00010502126551878337,0.12315751316055544,0.8767374655740858,2
2022-04-12,39535.88,40705.68,39250.0,40086.23,13866.41847396,0.0138245227205614,0.02642227424519,0.0051393416348344,-0.0038223714420194,-0.0446925375134166,2,0.0010767156686647629,0.23541147229875073,0.7635118120320797,2
2022-04-13,40086.7,41570.88,39550.0,41146.68,11457.63380548,0.0261103596118558,0.0269807806278436,0.0056891008928701,-0.4466166400337938,-0.0207718870668071,2,0.0011722687897035393,0.3444194142182799,0.6544083169927899,2
2022-04-14,41147.15,41512.43,39573.8,39954.08,11020.37202049,-0.0294124487736294,0.0268384472350172,0.0056354989611419,-0.4592632043943878,-0.0503679558919068,2,0.000961679899728192,0.43772191942592065,0.5613164006735932,2
2022-04-15,39953.62,40850.0,39770.22,40554.58,6448.01134712,0.0149179265052465,0.0270594065830361,0.0056976210179972,-1.2663230874936202,-0.0371055429537075,1,0.00041661679676919904,0.6968582287922687,0.30272515441035386,1
2022-04-16,40554.6,40699.99,40005.0,40387.6,4084.16565112,-0.004125914001261,0.0269825264123187,0.0056955957618028,-1.6429297673224128,-0.0415931569548278,1,8.194162602868464e-05,0.9208842166946334,0.07903384167935719,1
2022-04-17,40387.6,40605.46,39553.07,39683.54,4833.31493601,-0.0175863150141262,0.0239331888218359,0.004499618220236,-1.3779101601361925,-0.0585445063155281,1,1.4356552485037094e-05,0.9798929279056549,0.02009271554174937,1
2022-04-18,39681.11,41100.0,38550.0,40803.58,13090.79423386,0.0278333305117361,0.0250099918370954,0.004583673818927,0.2165699254627107,-0.0333881782138415,1,2.639404545473172e-05,0.9453707268207541,0.0546028791342664,1
2022-04-19,40810.87,41772.94,40571.99,41503.85,10218.113707,0.0170163713592395,0.0253926379413232,0.0025130052906528,-0.2914047646131352,-0.0160118849806673,1,1.0853491250420772e-05,0.989093203768656,0.010895942740893205,1
2022-04-20,41501.56,42209.58,40900.0,41377.61,14609.28392672,-0.0030462807393536,0.0253999940759944,1.4345420050176756e-05,0.546489634121511,-0.0175782917563077,1,1.4962762021409205e-06,0.9954460399764556,0.004552463748009285,1
2022-04-21,41371.88,43109.47,39744.75,40480.81,17204.35326683,-0.0219118786182274,0.0248986435441438,-0.0021643335417379,1.0561577857895883,-0.0373021633104579,1,1.8555505126241247e-06,0.9869302121454634,0.013067932304702897,1
2022-04-22,40483.38,40802.65,39174.8,39712.25,16871.32104798,-0.019168330331707,0.0245188493821294,-0.0037378121966089,1.0165701205120574,-0.0543418582477943,1,4.118978666181245e-06,0.9881142029667699,0.011881678054410122,1
2022-04-23,39712.2,39993.82,39296.19,39465.87,6957.16710365,-0.0062234565614822,0.0245106927571816,-0.0050644798713677,-0.9192137173148132,-0.0603428137657368,1,7.404859460631048e-07,0.9987411151777954,0.0012581443357889412,1
2022-04-24,39459.63,39945.74,39000.0,39464.56,6436.45656858,-3.3193788507795345e-05,0.0241415184283091,-0.0042305794208249,-0.981859675198868,-0.0604018025248986,1,7.963696976362545e-08,0.9987935086524403,0.001206411711166152,1
2022-04-25,39463.75,40605.3,38210.24,40439.22,20515.87532995,0.0243970521536892,0.025036258036692,-0.001803599705979,1.5589859216051931,-0.0381266181262948,1,1.0212911837028092e-06,0.9552884942305699,0.04471048447737375,1
2022-04-26,40440.9,40817.16,37700.0,38113.82,21648.1142493,-0.0592231601114807,0.0273341129861238,-0.0001141693989991,1.59223977734913,-0.0934894539888569,2,0.001127512762659256,0.02962655312448392,0.9692459341133285,2
2022-04-27,38118.43,39470.0,37882.83,39251.11,20832.19649199,0.0294027780623663,0.026539813564306,0.0014333184642417,1.5633396388187577,-0.0666625627929885,2,0.0012072018549207275,0.004035088437699144,0.9947577097072396,2
2022-04-28,39251.02,40400.0,38883.83,39743.22,16718.83057299,0.0124595364312485,0.0266931873049329,0.0002398313132317,0.7892865431894791,-0.0539662301591087,2,0.001396517196464066,0.05383756240385131,0.9447659203989867,2
2022-04-29,39741.21,39926.8,38161.85,38593.1,14282.25993546,-0.0293657564993062,0.0267655702979958,-0.0001900149014795,0.3414680331062519,-0.0809755001271789,2,0.0018570046128407,0.08817435098011353,0.9099686444072294,2
2022-04-30,38592.27,38795.0,37590.0,37644.1,6931.07200088,-0.0248972685564071,0.0268554361680638,-0.0016762449334478,-0.98206038302929,-0.1031094890311303,2,0.001334808130475746,0.25697631653686037,0.7416888753319574,2
2022-05-01,37640.35,38675.37,37401.0,38473.05,7980.89975954,0.0217817607204945,0.0274532445922278,-0.0018956468056286,-0.8299312783955716,-0.0832107994477224,2,0.0013666583894941671,0.3945131735515533,0.6041201680587174,2
2022-05-02,38469.49,39181.27,38041.0,38510.89,17946.98346298,0.0009830622607108,0.0237631701247272,-0.0017920192567069,0.9741949114675108,-0.082622960223203,2,0.0004810092960338878,0.5613403484215289,0.43817864228160885,1
2022-05-03,38510.88,38643.48,37505.01,37719.59,17946.99450089,-0.020761470299091,0.0238644116417752,-0.001671530076769,0.9192645080596824,-0.1006352073708353,2,0.0005601605672003396,0.5067048620198051,0.49273497741376904,1
2022-05-04,37719.58,40038.27,37651.38,39669.56,21513.95419034,0.0504045548188467,0.0258474024414246,-0.0010933380315025,1.392243780509312,-0.0543087316359595,2,0.0015713858791548763,0.017657920071330126,0.9807706940491916,2
2022-05-05,39669.56,39864.55,35568.0,36537.22,28832.99792317,-0.0822526759113733,0.0307776201578292,-0.0027694848617007,2.1631261165512976,-0.1270706002230425,2,0.006561220167952303,1.3028419090274808e-07,0.9934386495475278,2
2022-05-06,36537.22,36664.4,35255.4,35999.1,28626.6487821,-0.0148375289048338,0.0305346851540753,-0.0049846772431041,1.85297766106698,-0.1378874735893606,2,0.0032748587304119617,0.0010668752549932376,0.9956582660151821,2
2022-05-07,35999.1,36125.0,34785.0,35458.0,11372.45319184,-0.0151450406674159,0.0306013571666851,-0.0083794704933015,-0.5986940108689199,-0.1482688281687584,2,0.004414079066368062,0.04863570251401379,0.9469502184188642,2
2022-05-08,35458.0,35499.93,33701.0,34027.91,22357.51152059,-0.0411678272467349,0.0314607217091313,-0.0114270054385259,0.9159346783654412,-0.1793863446044245,2,0.009582815366716993,0.00395003222446902,0.9864671524081514,2
2022-05-09,34033.49,34231.54,30010.0,30078.27,55136.45332765,-0.1233780860996402,0.0393318880761491,-0.0171049293151876,3.448696985256317,-0.2706926199934824,2,0.4908729172916587,9.288341908939354e-16,0.5091270827080961,2
2022-05-10,30078.27,32645.49,29735.05,31002.39,55818.01900282,0.0302613141577225,0.0399640320266385,-0.0198318385272178,2.662618481932128,-0.2446167302409944,0,0.9279949391622138,1.337813949849324e-07,0.07200492705571813,0
2022-05-11,31002.39,32185.9,27682.38,28972.34,61128.25296303,-0.0677227165545882,0.0415472401783001,-0.0241093651692422,2.421783027640188,-0.2894375996485116,0,0.99794002089331,3.6796356287531023e-09,0.0020599754264151774,0
2022-05-12,28977.75,30091.2,25338.53,28941.95,70702.60931849,-0.0010494820117565,0.0416724337268312,-0.028049288474085,2.400271460090599,-0.2852897147426352,0,0.99953181949808,6.827145223688712e-07,0.0004674977867777514,0
2022-05-13,28941.95,30990.0,28662.7,29232.18,34643.05118869,0.0099780575309692,0.0420445684293145,-0.0315271468875073,0.450635404284172,-0.272814299642615,0,0.9997772190246755,6.455950411486203e-05,0.0001582214720681022,0
2022-05-14,29234.73,30287.58,28564.38,30041.88,15245.46818403,0.0273222509078953,0.0430046303111208,-0.0332967453241051,-0.6054541675720628,-0.2473207850151366,0,0.999763559194011,0.00017616074373960383,6.028006176701964e-05,0
2022-05-15,30041.9,31418.35,29436.06,31290.05,16440.89298551,0.040707747474076,0.0445110679892497,-0.0351506525971839,-0.5797708097747276,-0.2108092178849363,0,0.9998552401479838,0.00013447774276960587,1.028210839706013e-05,0
2022-05-16,31290.02,31293.31,29055.0,29839.89,22646.18507353,-0.0474540666324443,0.0444112974094448,-0.0372886954817209,-0.2444825289834701,-0.2408711223221992,0,0.9995270784350483,0.0004678486842219665,5.072880214854314e-06,0
2022-05-17,29839.89,30750.0,29415.01,30412.12,19833.30676705,0.0189951241675818,0.0437456419122246,-0.0390329534550433,-0.394021609643045,-0.2196700783651674,0,0.9969836554694019,0.0030094147728243637,6.929758171207685e-06,0
2022-05-18,30412.1,30675.92,28605.0,28672.94,28348.42643576,-0.0588873923159385,0.0439360380708809,-0.041486061755519,0.0548068845139351,-0.257135142118871,0,0.999919850784648,7.812294440246236e-05,2.0262711199511256e-06,0
2022-05-19,28671.5,30500.0,28645.2,30274.59,29009.9710577,0.0543549259672867,0.046138985511561,-0.0431642814749868,0.0595484301867162,-0.2087498693341503,0,0.9999900995116033,9.444648336802911e-06,4.558393436153194e-07,0
2022-05-20,30274.59,30729.83,28690.92,29155.75,34328.18791921,-0.0376565979018251,0.0463215084082452,-0.0451835882160026,0.3063900999807552,-0.2314138641221273,0,0.999421872613708,0.0005779275084820282,1.998769340891819e-07,0
2022-05-21,29155.74,29613.34,28913.26,29408.26,9998.48360206,0.0086234383470662,0.0464811018812727,-0.0455245901698643,-1.0847000870883214,-0.2177926802511784,0,0.9949572466557045,0.005042525346535473,2.279986319106408e-07,0
2022-05-22,29407.4,30457.9,29211.0,30260.87,11774.13662231,0.0285798715072271,0.0467492636598751,-0.0452784916625567,-1.005832907667454,-0.1883944863992559,0,0.9981337235934837,0.0018661518526306565,1.2455435539355198e-07,0
2022-05-23,30258.04,30635.39,28847.72,29082.52,25413.0825529,-0.03971815236575,0.0470514835806542,-0.0449230365198468,-0.2423811120966312,-0.212675207631611,0,0.9991062141071453,0.0008937060855827391,7.980697676163063e-08,0
2022-05-24,29079.31,29802.0,28611.0,29626.44,17077.03870179,0.0185298994615852,0.0475217967631341,-0.0454308709343617,-0.723925315323317,-0.190512189643592,0,0.9973317266625933,0.0026681936889404972,7.964783223755245e-08,0
2022-05-25,29627.61,30192.08,29296.12,29503.49,17180.56600794,-0.0041586444358957,0.0454127250344547,-0.0456278671735187,-0.7007679793819734,-0.1867597412122445,0,0.9891118154098477,0.010888013863857536,1.707257491188516e-07,0
2022-05-26,29503.48,29850.0,28000.0,29166.06,26598.58606063,-0.0115028569538892,0.0426437254390821,-0.0443785960521665,-0.1512855903252045,-0.1898073968971335,0,0.9771743378600506,0.02282443119089666,1.2309490428229895e-06,0
2022-05-27,29166.06,29355.4,28220.0,28598.31,21035.53736928,-0.0196580793083566,0.0426799019333899,-0.0443492776207903,-0.4487748291103325,-0.1989682706642924,0,0.9695408501901218,0.030457990963113298,1.1588460393812432e-06,0
2022-05-28,28598.31,29239.52,28500.0,29008.99,7717.34367577,0.0142581567756226,0.0430166910428244,-0.0423745793904389,-1.1888712481001162,-0.1813876132934365,0,0.9509787648088142,0.04901931205794472,1.9231335923819116e-06,0
2022-05-29,29008.99,29550.0,28809.84,29447.07,6727.92770357,0.0149886325395302,0.0426977959199596,-0.0406196333401669,-1.1632026890877352,-0.1627311208613847,0,0.9073604709083909,0.09263687250168104,2.6565904160042924e-06,0
2022-05-30,29447.08,32232.16,29273.65,31711.42,24915.37275974,0.0740824538879302,0.0371419290154379,-0.0376885003083238,-0.09265366201252,-0.0929563834585123,0,0.9998565283252201,0.0001125900644519719,3.088160991980522e-05,0
2022-05-31,31716.67,32383.96,31195.9,31784.05,21187.77667355,0.0022877232557482,0.0365947711151475,-0.0342657449381976,-0.2321383840248158,-0.0868294746250697,0,0.9302190263572065,0.06972095574664897,6.001789588128673e-05,0
2022-06-01,31784.18,31964.56,29308.01,29788.79,26857.46263482,-0.0648324433862709,0.0363271061921721,-0.0318359513907712,0.270032713067843,-0.139060035715749,0,0.9983451366872451,0.0015708067094325562,8.405660310839413e-05,0
2022-06-02,29789.19,30655.0,29558.61,30433.75,18519.12608247,0.0214200417238996,0.0365837239959991,-0.0305569190121441,-0.2794005111329644,-0.1149390986492959,0,0.9130546268668941,0.08661424217557152,0.0003311309569763259,0
2022-06-03,30429.12,30674.95,29213.47,29670.85,15016.78184772,-0.025387107608404,0.0370283982166233,-0.0289639550952777,-0.650655127770466,-0.1319334732404669,0,0.49515407801306566,0.5046703845242217,0.0001755374618879654,1
2022-06-04,29672.77,29952.0,29454.14,29843.18,6390.75942952,0.0057912556633313,0.0365496555533745,-0.0292978783423942,-1.6513298215532672,-0.1213849106613149,1,0.038087571315958385,0.961869542865412,4.2885818884749005e-05,1
2022-06-05,29837.56,30158.44,29505.65,29901.54,5482.4963235,0.0019536460648587,0.0353328681866015,-0.0310998808582826,-1.5895056565744003,-0.1141974162084279,1,0.0016552184444375718,0.9983235362475622,2.1245308236972636e-05,1
2022-06-06,29899.62,31745.0,29866.44,31343.61,20384.91220986,0.0471004344650089,0.0352971673556256,-0.0300887719562717,0.194837095179787,-0.066866731531509,1,0.003056248018021167,0.9955640941843291,0.0013796577970767608,1
2022-06-07,31349.59,31549.21,29200.0,31106.9,23234.0811685,-0.007580759023466,0.0351463071168588,-0.0296548905398491,0.5121846777925518,-0.0685359313471971,1,0.0003622277802401844,0.9995491409196027,8.86313007307613e-05,1
2022-06-08,31111.0,31306.32,29829.98,30177.0,16775.53319148,-0.0303496147082574,0.0332102832509113,-0.0304866970317326,-0.1945399969329232,-0.0902093392222719,1,9.439692604686921e-05,0.9997735920615398,0.00013201101292189133,1
2022-06-09,30182.92,30679.72,29904.0,30079.62,13334.23491125,-0.0032321787971919,0.0310136506262847,-0.0310519293976491,-0.5455953098764972,-0.0869250169283752,1,3.9547263590526685e-06,0.9999463090760821,4.973619716866673e-05,1
2022-06-10,30079.59,30337.83,28821.15,29063.11,23208.77056569,-0.0343781936485031,0.0308239166915689,-0.0318382276186153,0.8752956174587709,-0.111623450570085,1,2.135449791845481e-06,0.9991158544807219,0.0008820100699831022,1
2022-06-11,29058.79,29411.11,28080.01,28388.63,13276.76193059,-0.0234809594824346,0.0311612398393486,-0.0338969413638953,-0.5779519615832802,-0.1261913420091279,1,2.2668938452716573e-06,0.9999192875234977,7.844558198939577e-05,1
2022-06-12,28395.03,28516.33,26532.95,26555.2,18661.94193886,-0.0667631275078638,0.0333973635009691,-0.0361629066471049,0.1615310054043228,-0.1760763080325374,1,0.0002764991912550604,0.9867502513872766,0.012973249422279872,1
2022-06-13,26555.17,26869.35,21920.0,22460.97,81724.84469418,-0.1674464491170087,0.0481676849941355,-0.0401087329385203,3.961800288822973,-0.295675716562722,0,0.9999576895062896,1.6821124452508802e-19,4.2310493970008946e-05,0
2022-06-14,22460.97,23299.22,20816.4,22120.25,47382.80135514,-0.0152856576878914,0.0476478276896092,-0.0450293014294825,1.5493639661416454,-0.2982981893189121,0,0.9999778250351801,2.165824229146092e-05,5.167221100625613e-07,0
2022-06-15,22120.23,22769.12,20071.0,22562.33,62040.45345538,0.0197882228592584,0.0481765653816922,-0.0481267999210655,2.0410507152928097,-0.2771423641748357,0,0.9999931223228531,6.686997394143704e-06,1.9068003946767883e-07,0
2022-06-16,22562.33,22974.1,20200.0,20372.0,37587.2170128,-0.1021202924163173,0.0519663269265051,-0.0536166990961536,0.698131264577903,-0.3393244699726344,0,0.9999999997162377,3.9507865682181677e-11,2.4501484792025774e-10,0
2022-06-17,20371.96,21338.7,20209.73,20447.86,25560.04919013,0.00371682251396,0.0521585042860805,-0.0584898936651166,0.0522328145975697,-0.3284598345490785,0,0.9999869005026423,1.3098982843366233e-05,5.147203767988943e-10,0
2022-06-18,20447.86,20750.0,17567.45,18948.89,52894.97568032,-0.0761328769213659,0.0532569679728479,-0.0610115652702145,1.3430797779299042,-0.3695537775612715,0,0.9999999986048351,1.3557739492488797e-09,3.950099105717004e-11,0
2022-06-19,18944.66,20795.11,17934.26,20552.44,29383.34368967,0.081234314072061,0.0572617992459886,-0.0608873692138541,0.0835284293095705,-0.308335901160974,0,0.999999999992724,6.381643553721789e-12,1.2491104342803761e-12,0
2022-06-20,20552.39,21041.62,19603.8,20549.75,24904.11647858,-0.0001308932688909,0.0535191918338452,-0.063246757937046,-0.1528818241878556,-0.2999816317033271,0,0.9999666049126235,3.339507167149693e-05,1.5127198806088788e-11,0
2022-06-21,20547.68,21711.0,20328.03,20696.96,23770.75139634,0.0071380541648478,0.0536335140992856,-0.063289167507203,-0.219625409588818,-0.2863052467427911,0,0.999965764404233,3.4235585671564516e-05,1.0635448967174977e-11,0
2022-06-22,20699.63,20873.52,19751.51,19968.46,26569.63207564,-0.035832800802323,0.0527998840340922,-0.0629953780443024,-0.070869819579075,-0.3028919799800272,0,0.9999856906766283,1.4309309379182696e-05,1.4589441300894808e-11,0
2022-06-23,19970.07,21211.97,19869.41,21104.45,21460.76883515,0.0553298899389288,0.0545875950219456,-0.0630593364536263,-0.3496134989715981,-0.253558431504482,0,0.9999998691328159,1.3086383709218362e-07,2.794176200293196e-12,0
2022-06-24,21104.45,21537.46,20712.54,21223.72,21361.7652594,0.0056355054167021,0.0547809715898609,-0.062478296852785,-0.3742601147951085,-0.2411194536788922,0,0.9999431462011426,5.685379756879246e-05,2.0110621129898542e-12,0
2022-06-25,21221.13,21594.5,20900.0,21478.04,12877.9734191,0.0119115936688104,0.0549185556933249,-0.0606753456139211,-0.860261524058962,-0.223967313353105,0,0.9999287220754837,7.127792232252092e-05,2.494228748174902e-12,0
2022-06-26,21474.14,21866.0,20944.68,21027.92,11145.88852674,-0.0211799393063319,0.0547793558451188,-0.0588436755452706,-0.9865173649373724,-0.2322247524028595,0,0.9998836632831624,0.00011633671323744281,4.102488993561642e-12,0
2022-06-27,21024.85,21520.0,20500.0,20725.17,17440.94268269,-0.0145021748572399,0.0528020881727515,-0.0561406306519942,-0.6267355465175114,-0.2358557337545442,0,0.9996542875709191,0.0003457123514830897,7.831693311702847e-11,0
2022-06-28,20722.95,21189.99,20164.7,20252.89,17658.6604167,-0.0230514042225524,0.0527324500361304,-0.0500585822611474,-0.5959062775337413,-0.2478190831693405,0,0.9994757954213641,0.0005242034194081368,1.159272943296651e-09,0
2022-06-29,20253.5,20410.91,19823.43,20094.79,18278.45185883,-0.0078369219331914,0.0527496432614378,-0.0471680872564601,-0.567257680695303,-0.2475948093616344,0,0.9992028300171942,0.0007971655864651069,4.3955126749921905e-09,0
2022-06-30,20098.0,20143.53,18603.0,19985.62,28361.45876221,-0.005447562536247,0.0527179762158713,-0.0433151642294228,-0.0532469706657954,-0.246612322203762,0,0.9995173850264156,0.0004825981720449001,1.680145886809665e-08,0
2022-07-01,19985.62,20879.99,18938.33,19252.76,32977.00052272,-0.0373585878698016,0.0527641140610244,-0.0400333082622144,0.1796526855892314,-0.2688978921933993,0,0.9999449767496833,5.4981397785442654e-05,4.185208911194374e-08,0
2022-07-02,19252.76,19422.02,18955.02,19224.03,10707.74160684,-0.0014933680974606,0.05290144234028,-0.0378185984947052,-1.0562071088456322,-0.2643975923890156,0,0.9996641788721282,0.0003356714450738172,1.4968244402385732e-07,0
2022-07-03,19225.54,19622.33,18755.75,19291.33,11826.36538269,0.0034947131998598,0.0519131573672006,-0.0388462272620747,-0.9612660430696022,-0.2556987571983031,0,0.9994756464169725,0.0005241844419844965,1.6914022458335258e-07,0
2022-07-04,19291.35,20331.76,19029.33,20211.35,14462.57230204,0.0465885556170254,0.0402271211239058,-0.0393143460727569,-0.8362177720111842,-0.2134785777277163,0,0.9998188397790996,0.0001511575223996874,3.0002698693026997e-05,0
2022-07-05,20212.42,20734.89,19274.95,20153.51,21938.40185419,-0.0028658610280042,0.0401599754499116,-0.0401616630810678,-0.2274053886843699,-0.2097719791285958,0,0.9800488229522909,0.019926604095577425,2.4572952923025472e-05,0
2022-07-06,20153.74,20650.0,19743.0,20542.67,18489.12900774,0.0191257195441671,0.0401402515582295,-0.0406173913861293,-0.4353236129793885,-0.1882299794096441,0,0.9682654069873998,0.031717648015512204,1.6944997404808243e-05,0
2022-07-07,20542.66,21855.72,20224.8,21614.6,25211.332802,0.0508648259656907,0.03509651998653,-0.0385008533647352,0.313791074757338,-0.1410798978092273,0,0.996609644684655,0.003230634056144818,0.00015972125847550585,0
2022-07-08,21618.04,22490.54,21172.0,21582.2,25311.00378887,-0.0015001114006547,0.0351083118341204,-0.0371215607738967,0.3257605607868544,-0.1364013601148386,0,0.9004629366451249,0.0993867077385822,0.00015035561639263753,0
2022-07-09,21582.28,21959.3,21311.04,21583.99,9424.31410235,8.293527879236649e-05,0.0301555566309073,-0.0345242016688193,-1.5909280202913862,-0.1310643425654487,1,0.2691269069160375,0.7306516959172096,0.00022139716739919465,1
2022-07-10,21582.23,21595.75,20636.53,20850.65,9610.90399408,-0.0345667133403096,0.0260580452153029,-0.033848580492792,-1.417714638714531,-0.1547634587055027,1,0.06084947011838395,0.9385243830219003,0.0006261468588471198,1
2022-07-11,20850.65,20854.32,19860.12,19942.43,16061.45339697,-0.0445355001133564,0.0278665167281157,-0.034501227762944,-0.4105531738431411,-0.1847605159129092,1,0.05117556876996252,0.9460151682806445,0.002809262948768658,1
2022-07-12,19942.44,20037.46,19226.47,19303.65,21631.52226271,-0.0325554255044257,0.0285931154397954,-0.0370215057780666,0.4417911310199651,-0.2045135952138212,1,0.04075951685324193,0.955605278492609,0.0036352046536064007,1
2022-07-13,19304.71,20330.71,18892.0,20220.23,28211.91563971,0.0463893912029436,0.0295322908193435,-0.0379036692780635,1.400916787531162,-0.1602318956279297,1,0.30816308005586657,0.6435104246185256,0.04832649532645615,1
2022-07-14,20219.69,20893.73,19607.14,20577.02,24371.50910244,0.017491330739813,0.0270782638792152,-0.0393204631723546,0.7993398556245562,-0.1390303429981453,1,0.10685236478127821,0.8904743889342507,0.002673246284563783,1
2022-07-15,20574.96,21196.37,20368.67,20827.55,17731.34162095,0.0121017103924287,0.0271964473286464,-0.0394121278133235,-0.1496914573662458,-0.1224242143340194,1,0.019416937779789964,0.9803718398199998,0.00021122239991327503,1
2022-07-16,20823.06,21582.71,20475.94,21189.68,12479.60342503,0.0172376411669914,0.0273462906301815,-0.0371922136851981,-0.9169767077904766,-0.1015564914490503,1,0.0031185632119311445,0.9967465896068792,0.0001348471806639202,1
2022-07-17,21189.23,21667.1,20750.1,20791.74,11450.67396279,-0.0189584782517639,0.0272670598028503,-0.0361196485866391,-1.0726757343482325,-0.1122430675401726,1,0.0004351486605088425,0.9994732924763237,9.155886389098454e-05,1
2022-07-18,20791.74,22777.0,20755.95,22427.56,31445.5132866,0.0757347672832978,0.0317053754432922,-0.0342870500163872,1.6414277405081503,-0.0366227230347414,2,0.08266220061801087,0.4105576987438866,0.5067801006377263,2
2022-07-19,22434.97,23800.0,21578.57,23395.06,34808.90125305,0.0422343292306983,0.0321427986646733,-0.0340058618622673,1.8120042446731448,0.0121678312299377,0,0.5781967940618722,0.2406315532786834,0.1811716526589984,0
2022-07-20,23398.46,24287.13,22899.0,23226.99,34094.81155381,-0.0072099244055009,0.0321287446553953,-0.0344500474046751,1.5287708620532614,0.0123924614226961,0,0.9604034064737332,0.03587520154794197,0.003721391977636397,0
2022-07-21,23225.24,23434.65,22340.07,23153.96,24113.43095206,-0.0031491403411839,0.0320884761315685,-0.0339719848558201,0.3948799297487043,0.0150803657971215,0,0.9948648791955047,0.005066236553421024,6.888425157211047e-05,0
2022-07-22,23152.76,23763.55,22505.56,22687.68,20884.25890814,-0.0203437783408783,0.0311121924585267,-0.0337883343461021,0.0854591948112138,0.0014400405934995,0,0.9988899215892204,0.0010705470209925886,3.953138905431017e-05,0
2022-07-23,22688.85,23006.16,21941.01,22450.69,12592.30066753,-0.0105006971953477,0.0313084422717726,-0.0341833537069466,-0.9788044824479006,-0.0026637432981397,0,0.9983772125421106,0.0016067044560527364,1.6083002562252184e-05,0
2022-07-24,22451.36,23036.46,22263.85,22583.43,9132.96152481,0.0058951028427977,0.0312978953167774,-0.0334604108435501,-1.373379952940644,0.0097459396493636,0,0.998222442110376,0.001760571768467432,1.6986121039541504e-05,0
2022-07-25,22583.37,22665.74,21254.97,21313.41,22277.31378773,-0.0578799994459258,0.0330293043333405,-0.0337473683404228,0.2193316443821867,-0.0396637423376323,0,0.999967643408653,1.786381920793557e-05,1.4492772433852315e-05,0
2022-07-26,21312.06,21344.43,20715.0,21261.57,19333.35688939,-0.0024352342910872,0.0330259215262308,-0.0371917508278966,-0.1360636240150833,-0.0332158239224419,0,0.9939789056430881,0.005997334086978849,2.37602706387187e-05,0
2022-07-27,21260.22,23110.73,21045.73,22962.59,24206.7301153,0.0769651521790917,0.0366864658898229,-0.0378341400826637,0.442334296760613,0.0519223636924686,0,0.9999939339797759,1.2240698631657342e-07,5.94361243865647e-06,0
2022-07-28,22960.74,24206.11,22580.86,23851.7,25681.25351287,0.0379891236527085,0.0359878749166848,-0.0372300227502046,0.6236292332163449,0.0990218619264309,0,0.9999963314452532,1.8509574258461997e-07,3.48345858258784e-06,0
2022-07-29,23851.66,24450.0,23429.71,23784.5,18431.00204878,-0.0028213856091463,0.036000390748248,-0.036553125428528,-0.2461112046949015,0.102320294656293,0,0.9999997340419567,2.4816796352598687e-08,2.4114153332490204e-07,0
2022-07-30,23787.84,24666.0,23516.11,23650.13,13265.47821461,-0.0056654962593977,0.0360584768869186,-0.0337794908819897,-0.9484670372629606,0.1016200479772688,0,0.9999997109171508,5.082962299911441e-08,2.3825260059627717e-07,0
2022-07-31,23648.15,24192.18,23240.01,23307.44,7969.64723008,-0.0145959888448546,0.0352346392927242,-0.0292592138480212,-1.6008125861506162,0.0908211280786096,0,0.999998641445031,4.701174446554506e-07,8.884379694285088e-07,0
2022-08-01,23307.44,23518.89,22850.0,23273.86,12543.48560075,-0.0014417805349778,0.0333936219202261,-0.0247834570680159,-0.9773269690318704,0.0926053943108144,0,0.9999470685746246,2.803179616543313e-05,2.489962972564522e-05,0
2022-08-02,23273.85,23464.97,22659.06,22989.4,15013.77828925,-0.0122976022408413,0.0324626477259067,-0.0183393082654891,-0.6211896601012874,0.0787160438400892,0,0.9989770323733246,0.000651588649682713,0.0003713789766087247,0
2022-08-03,22994.78,23650.96,22694.56,22825.0,23966.78092491,-0.0071768136498811,0.0314092379924603,-0.0117625257122639,0.5298491582455419,0.0702941534085787,0,0.9711181536120151,0.016924511110100973,0.011957335277982999,0
2022-08-04,22824.88,23234.29,22392.88,22623.94,21755.96366822,-0.008847788821306,0.0314436529551085,-0.0066279288050237,0.2664571399536017,0.0608048938495528,0,0.8431201791185134,0.12054657038290376,0.03633325049842918,0
2022-08-05,22624.44,23478.58,22589.83,23320.81,26745.91293062,0.0303374573531402,0.0319119409372623,0.0008998920206259,0.8360871340487579,0.0904646786490233,0,0.5409865767874692,0.1744795591534173,0.2845338640599732,0
